Student_ID,GPA,Credit_Hours_Completed,Courses_Passed,Courses_Failed,Interest_Area,Attendance_Rate,Study_Hours_Per_Week,Previous_Semester_GPA,Track
STU4780,3.19,126,CS101|CS301|CS310|CS340|CS350|CS410|CS450|ENG101|ENG102|ENG201|ENG310|ENG320|MATH202,None,wireless,71.5,15.2,3.37,Networks
STU4781,3.5,84,CS101|CS102|CS220|CS310|CS320|CS330|CS420|CS430|CS450|ENG102|ENG210|ENG301|ENG320|MATH202|MATH302,None,testing,87.1,19.1,3.23,Software_Engineering
STU4782,2.94,116,CS220|CS320|CS340|CS350|CS360|ENG310|ENG320|MATH102|MATH202,CS201,firewalls,85.9,21.4,2.98,Cybersecurity
STU4783,3.26,124,CS202|CS210|CS302|CS340|CS350|CS360|CS450|ENG310|ENG320|MATH202|MATH310|MATH320,None,protocols,64.3,20.5,2.93,Networks
STU4784,3.92,91,CS202|CS210|CS220|CS302|CS320|CS350|CS410|CS420|CS430|ENG210|ENG301|ENG310,CS330,web development,87.2,12.8,3.86,Software_Engineering
STU4785,3.17,74,CS210|CS340|CS350|CS360|CS420|CS430|CS440|ENG201|ENG210|ENG310|ENG320|MATH101,None,microservices,80.7,21.1,3.22,Cloud_Computing
STU4786,2.56,73,CS102|CS210|CS330|CS340|CS420|CS430|CS450|ENG210|ENG310|MATH101|MATH320,CS301,cloud,80.5,12.9,2.69,Cloud_Computing
STU4787,2.28,117,CS102|CS210|CS301|CS302|CS330|CS340|CS350|CS360|CS450|ENG310|ENG320|MATH202|MATH310|MATH320,ENG101,security,74.7,11.1,2.35,Cybersecurity
STU4788,3.66,119,CS301|CS302|CS340|CS350|CS360|CS450|ENG220|ENG310|ENG320|MATH102|MATH202|MATH301,None,cryptography,88.1,16.9,3.78,Cybersecurity
STU4789,3.51,62,CS102|CS202|CS301|CS310|CS340|CS350|CS360|CS450|ENG310|ENG320|MATH202,None,networking,86.2,14.2,3.62,Networks
STU4790,2.82,112,CS301|CS302|CS320|CS330|CS340|CS401|CS410|ENG101|ENG102|ENG210|ENG301|MATH102|MATH201|MATH302,CS202,computer vision,80.9,14.5,2.99,AI
STU4791,2.96,73,CS201|CS210|CS302|CS340|CS401|CS410|CS420|ENG210|ENG301|MATH102|MATH201|MATH301|MATH302|MATH310,None,computer vision,93.0,20.6,2.97,AI
STU4792,3.2,82,CS220|CS301|CS302|CS401|CS410|CS440|MATH102|MATH201|MATH301|MATH302,None,deep learning,82.0,24.5,3.36,AI
STU4793,2.23,95,CS101|CS201|CS210|CS301|CS320|CS330|CS340|CS350|CS360|CS420|CS450|ENG310|ENG320|MATH202|MATH301,None,security,87.6,13.5,2.14,Cybersecurity
STU4794,3.42,94,CS302|CS330|CS340|CS350|CS360|CS401|CS410|ENG102|MATH201|MATH301|MATH302,None,robotics,90.1,23.5,3.88,AI
STU4795,2.29,69,CS201|CS202|CS210|CS302|CS310|CS340|CS350|CS420|CS450|ENG210|ENG310|MATH201|MATH310|MATH320,CS360|ENG220,cloud,65.3,8.2,2.05,Cloud_Computing
STU4796,3.11,112,CS202|CS340|CS350|CS360|CS401|CS420|CS450|ENG310|ENG320|MATH202,None,penetration testing,75.6,16.5,3.33,Cybersecurity
STU4797,3.35,125,CS102|CS210|CS220|CS310|CS320|CS360|CS420|CS430|ENG101|ENG210,None,testing,82.9,11.6,3.22,Software_Engineering
STU4798,3.42,64,CS102|CS301|CS302|CS330|CS360|CS401|CS410|MATH201|MATH301|MATH302,MATH101,robotics,79.2,17.9,3.48,AI
STU4799,2.78,136,CS101|CS220|CS301|CS350|CS401|CS410|CS440|ENG201|ENG210|ENG301|MATH102|MATH201|MATH301|MATH310|MATH320,None,business intelligence,84.0,23.0,2.75,Data_Science
STU4800,3.67,124,CS201|CS301|CS302|CS401|CS410|CS420|CS450|ENG101|ENG201|ENG210|ENG301|MATH201|MATH301|MATH302,None,deep learning,96.4,17.2,3.77,AI
STU4801,3.33,61,CS210|CS220|CS301|CS310|CS320|CS360|CS401|CS420|CS430|ENG102|ENG210|ENG310|MATH101|MATH201|MATH310,None,DevOps,95.8,15.0,3.53,Software_Engineering
STU4802,2.17,93,CS101|CS102|CS202|CS210|CS220|CS310|CS320|CS430|ENG210|ENG310|ENG320|MATH101,CS302|CS350|CS401|MATH102,web development,82.5,8.5,2.45,Software_Engineering
STU4803,3.79,125,CS102|CS201|CS210|CS220|CS302|CS310|CS320|CS330|CS340|CS420|CS430|ENG210,None,mobile apps,95.5,14.0,3.6,Software_Engineering
STU4804,3.59,119,CS210|CS220|CS301|CS310|CS320|CS350|CS420|CS430|ENG101|ENG201|ENG210|MATH302,None,testing,78.0,20.6,3.8,Software_Engineering
STU4805,3.24,128,CS101|CS102|CS201|CS202|CS320|CS340|CS350|CS360|CS420|CS450|ENG310|ENG320|MATH202|MATH301,None,cryptography,69.6,19.0,3.31,Cybersecurity
STU4806,4.0,137,CS201|CS210|CS340|CS350|CS360|CS420|CS450|ENG210|ENG310|MATH202,None,containers,88.6,21.2,3.88,Cloud_Computing
STU4807,3.27,111,CS101|CS220|CS301|CS340|CS350|CS360|CS440|CS450|ENG310|ENG320|MATH102|MATH202,None,forensics,81.9,17.6,3.02,Cybersecurity
STU4808,4.0,122,CS101|CS210|CS220|CS310|CS320|CS360|CS410|CS420|CS430|ENG101|ENG210,None,DevOps,82.5,11.5,4.0,Software_Engineering
STU4809,3.35,93,CS201|CS301|CS340|CS401|CS410|ENG201|MATH201|MATH301|MATH302,None,neural networks,77.3,19.7,3.41,AI
STU4810,3.72,106,CS210|CS330|CS340|CS350|CS420|CS450|ENG210|MATH101|MATH102,None,virtualization,99.7,17.1,3.88,Cloud_Computing
STU4811,2.69,74,CS101|CS202|CS220|CS302|CS320|CS340|CS350|CS360|CS410|CS420|CS450|ENG201|ENG310|ENG320|MATH201|MATH202,ENG301|MATH320,penetration testing,86.7,6.7,2.93,Cybersecurity
STU4812,3.37,114,CS210|CS220|CS302|CS310|CS320|CS340|CS401|CS430|ENG210|MATH102,None,software design,61.5,9.2,3.58,Software_Engineering
STU4813,3.19,64,CS102|CS210|CS220|CS310|CS320|CS330|CS410|CS420|CS430|CS440|ENG102|ENG210|MATH102|MATH201,None,software design,93.8,16.6,3.19,Software_Engineering
STU4814,2.95,89,CS202|CS310|CS340|CS450|ENG201|ENG310|ENG320|MATH202|MATH302,None,networking,85.8,10.6,2.82,Networks
STU4815,2.53,76,CS101|CS302|CS310|CS320|CS330|CS340|CS350|CS360|CS450|ENG102|ENG210|ENG310|ENG320|MATH202|MATH320,MATH302,penetration testing,75.8,16.9,2.27,Cybersecurity
STU4816,3.75,122,CS102|CS202|CS220|CS330|CS340|CS350|CS420|CS450|ENG210|ENG220|ENG310|ENG320|MATH102|MATH301|MATH310,None,virtualization,90.3,26.7,3.85,Cloud_Computing
STU4817,4.0,89,CS220|CS301|CS302|CS330|CS401|CS410|ENG310|ENG320|MATH102|MATH201|MATH301,None,NLP,79.2,20.7,4.0,AI
STU4818,2.92,121,CS201|CS202|CS210|CS302|CS330|CS340|CS350|CS420|CS450|ENG101|ENG210|ENG310,CS401,AWS,77.9,13.7,3.16,Cloud_Computing
STU4819,3.89,79,CS102|CS201|CS210|CS301|CS330|CS401|CS420|CS440|ENG220|ENG301|ENG310|ENG320|MATH102|MATH201|MATH320,None,ML,90.0,14.1,4.0,Data_Science
STU4820,2.77,125,CS210|CS301|CS302|CS350|CS401|CS410|CS420|ENG301|MATH201|MATH202|MATH301|MATH302,None,deep learning,97.8,23.2,2.55,AI
STU4821,3.13,139,CS201|CS210|CS220|CS302|CS310|CS320|CS340|CS410|CS420|CS430|ENG102|MATH302,CS350,software design,100.0,15.0,2.9,Software_Engineering
STU4822,2.47,122,CS201|CS320|CS340|CS350|CS440|CS450|ENG102|ENG301|ENG310|ENG320|MATH201|MATH202|MATH302|MATH310|MATH320,None,cryptography,100.0,16.2,2.18,Cybersecurity
STU4823,3.39,83,CS101|CS102|CS301|CS302|CS320|CS330|CS401|CS410|ENG101|ENG102|ENG220|ENG320|MATH201|MATH302,None,neural networks,73.4,24.0,3.36,AI
STU4824,2.58,105,CS301|CS340|CS350|CS360|CS440|CS450|ENG310|ENG320|MATH101|MATH201|MATH202|MATH310,CS320|ENG201,penetration testing,96.6,7.4,2.79,Cybersecurity
STU4825,4.0,93,CS202|CS320|CS350|CS360|CS440|CS450|ENG102|ENG310|ENG320|MATH202|MATH301,None,penetration testing,95.0,9.8,3.93,Cybersecurity
STU4826,3.85,117,CS301|CS320|CS330|CS401|CS440|CS450|ENG210|ENG301|ENG310|MATH101|MATH201|MATH301|MATH302|MATH310|MATH320,None,visualization,89.6,24.9,3.91,Data_Science
STU4827,2.77,73,CS102|CS301|CS320|CS330|CS401|CS440|MATH201|MATH202|MATH320,None,data analysis,81.4,17.2,2.83,Data_Science
STU4828,3.75,69,CS102|CS301|CS302|CS360|CS401|CS410|ENG102|ENG210|ENG310|MATH201|MATH301,None,neural networks,93.5,15.0,3.83,AI
STU4829,3.92,126,CS301|CS330|CS401|CS420|CS430|CS440|ENG301|MATH201|MATH301|MATH320,None,visualization,90.0,18.2,4.0,Data_Science
STU4830,2.6,112,CS210|CS350|CS401|CS420|CS430|CS450|ENG210|ENG310|MATH101|MATH102|MATH310,CS102|ENG220,containers,69.2,16.3,2.73,Cloud_Computing
STU4831,3.37,126,CS301|CS330|CS360|CS401|CS440|ENG201|ENG310|MATH102|MATH201|MATH301|MATH320,None,big data,81.7,20.9,3.53,Data_Science
STU4832,4.0,111,CS202|CS302|CS401|CS410|CS420|CS430|ENG101|ENG102|ENG201|MATH101|MATH201|MATH301|MATH302|MATH310,None,computer vision,85.6,18.6,3.9,AI
STU4833,3.94,125,CS101|CS301|CS330|CS430|CS440|ENG101|ENG220|MATH201|MATH202|MATH301|MATH310|MATH320,None,visualization,80.1,16.4,3.94,Data_Science
STU4834,3.5,128,CS102|CS301|CS302|CS320|CS360|CS401|CS410|ENG201|ENG301|MATH201|MATH301,None,machine learning,84.9,15.1,3.41,AI
STU4835,3.15,92,CS210|CS301|CS302|CS360|CS401|CS410|CS450|ENG301|ENG310|ENG320|MATH101|MATH201|MATH202|MATH301|MATH302,None,neural networks,74.6,12.9,2.99,AI
STU4836,3.62,135,CS102|CS210|CS330|CS350|CS420|CS450|ENG101|ENG210|ENG310|ENG320|MATH101|MATH301,None,microservices,87.7,16.6,3.42,Cloud_Computing
STU4837,3.4,90,CS202|CS301|CS330|CS350|CS401|CS420|CS440|ENG310|MATH201|MATH301|MATH320,None,data analysis,66.3,14.4,3.46,Data_Science
STU4838,3.08,130,CS210|CS220|CS301|CS310|CS320|CS420|CS430|ENG210|ENG301|MATH302,None,testing,78.3,15.0,3.13,Software_Engineering
STU4839,2.96,120,CS210|CS220|CS310|CS320|CS420|CS430|ENG102|ENG210|ENG310|MATH310,ENG101,software design,100.0,16.2,3.15,Software_Engineering
STU4840,3.6,121,CS102|CS202|CS302|CS340|CS350|CS360|CS450|ENG220|ENG310|ENG320|MATH101|MATH102|MATH202,None,IoT,81.3,11.1,3.54,Networks
STU4841,3.49,68,CS102|CS320|CS330|CS340|CS350|CS360|CS450|ENG310|ENG320|MATH101|MATH202|MATH301|MATH310|MATH320,None,cryptography,61.2,18.2,3.2,Cybersecurity
STU4842,2.87,78,CS301|CS330|CS401|CS420|CS430|ENG220|MATH201|MATH301|MATH320,CS102|CS302,data analysis,79.9,8.7,2.78,Data_Science
STU4843,3.38,114,CS101|CS210|CS330|CS340|CS350|CS401|CS420|CS450|ENG210|ENG310|MATH101,None,AWS,100.0,15.0,3.36,Cloud_Computing
STU4844,3.2,75,CS210|CS220|CS301|CS310|CS320|CS340|CS420|CS430|ENG201|ENG210|ENG220|ENG301|MATH102|MATH202|MATH301|MATH302,None,testing,77.8,13.7,3.4,Software_Engineering
STU4845,3.23,110,CS210|CS301|CS330|CS350|CS401|CS430|CS440|ENG101|ENG201|ENG210|MATH102|MATH201|MATH202|MATH301|MATH302|MATH320,CS320,business intelligence,76.2,17.5,3.31,Data_Science
STU4846,3.39,60,CS210|CS301|CS302|CS401|CS410|CS420|CS430|CS440|CS450|ENG102|ENG320|MATH102|MATH201|MATH301|MATH302|MATH320,None,NLP,90.2,16.3,3.95,AI
STU4847,2.7,81,CS210|CS220|CS320|CS420|CS430|CS440|CS450|ENG201|ENG210|ENG220|MATH101|MATH201|MATH202|MATH301|MATH320,None,software design,72.3,14.0,2.7,Software_Engineering
STU4848,3.93,94,CS101|CS102|CS310|CS320|CS340|CS350|CS360|CS410|CS440|CS450|ENG310|ENG320|MATH201|MATH202|MATH301,None,penetration testing,98.2,15.2,4.0,Cybersecurity
STU4849,2.83,127,CS202|CS210|CS340|CS350|CS430|CS450|ENG201|ENG310|ENG320|MATH202,CS440,protocols,89.2,15.8,2.52,Networks
STU4850,3.64,112,CS202|CS220|CS301|CS302|CS401|CS410|CS420|ENG101|MATH101|MATH201|MATH301|MATH302,None,computer vision,94.5,16.2,4.0,AI
STU4851,3.5,138,CS101|CS102|CS202|CS330|CS340|CS350|CS450|ENG310|ENG320|MATH202,None,telecommunications,89.5,22.3,3.41,Networks
STU4852,2.31,98,CS210|CS220|CS301|CS320|CS340|CS350|CS420|CS450|ENG210|ENG310|ENG320|MATH202,CS202,virtualization,72.2,8.4,2.34,Cloud_Computing
STU4853,3.3,97,CS301|CS302|CS330|CS360|CS401|CS420|CS430|ENG220|MATH201|MATH301|MATH302|MATH320,None,computer vision,77.7,15.3,3.19,AI
STU4854,2.89,111,CS101|CS201|CS202|CS340|CS350|CS450|ENG101|ENG310|ENG320|MATH102|MATH202,None,wireless,86.1,18.1,2.79,Networks
STU4855,3.72,94,CS201|CS202|CS210|CS220|CS302|CS320|CS330|CS340|CS350|CS450|ENG220|ENG310|MATH202|MATH302,None,networking,81.4,9.2,3.68,Networks
STU4856,3.03,115,CS202|CS330|CS350|CS360|CS450|ENG220|ENG310|ENG320|MATH101|MATH202,None,wireless,74.3,21.7,3.35,Networks
STU4857,3.02,95,CS202|CS210|CS340|CS350|CS401|CS420|CS430|CS450|ENG301|ENG310|ENG320|MATH101|MATH202,None,protocols,89.2,15.3,2.82,Networks
STU4858,2.9,79,CS101|CS210|CS220|CS301|CS330|CS340|CS430|CS440|ENG101|ENG201|ENG310|MATH201|MATH301|MATH320,None,big data,73.1,18.2,2.92,Data_Science
STU4859,3.26,93,CS210|CS220|CS310|CS320|CS350|CS420|CS430|CS440|ENG320|MATH201,None,agile,83.2,21.5,3.43,Software_Engineering
STU4860,3.29,122,CS301|CS302|CS320|CS340|CS360|CS401|CS410|CS440|ENG320|MATH201|MATH301|MATH310|MATH320,None,data analysis,89.2,18.9,3.37,Data_Science
STU4861,1.97,120,CS201|CS220|CS301|CS302|CS310|CS320|CS340|CS401|CS430|CS440|ENG201|MATH201|MATH301|MATH302,ENG210,neural networks,85.3,18.9,2.32,AI
STU4862,3.09,117,CS102|CS202|CS310|CS340|CS350|CS360|CS410|CS450|ENG201|ENG310|ENG320|MATH202,None,ethical hacking,77.8,17.0,3.26,Cybersecurity
STU4863,4.0,120,CS201|CS301|CS401|CS440|ENG320|MATH101|MATH102|MATH201|MATH202|MATH301|MATH320,None,ML,100.0,15.1,3.98,Data_Science
STU4864,3.09,75,CS201|CS210|CS220|CS320|CS410|CS420|CS430|CS440|ENG101|ENG102|ENG210|MATH201|MATH302|MATH310,None,software design,82.5,11.0,3.3,Software_Engineering
STU4865,3.43,65,CS301|CS302|CS330|CS350|CS401|CS410|CS440|ENG320|MATH201|MATH202|MATH301|MATH320,None,business intelligence,69.6,24.8,3.61,Data_Science
STU4866,3.14,107,CS301|CS302|CS320|CS401|ENG210|ENG220|MATH101|MATH102|MATH201|MATH301|MATH302,None,deep learning,86.6,18.0,3.2,AI
STU4867,3.12,73,CS220|CS310|CS340|CS350|CS450|ENG301|ENG310|ENG320|MATH102|MATH202|MATH301,None,IoT,88.4,17.6,3.47,Networks
STU4868,3.76,71,CS201|CS202|CS340|CS350|CS450|ENG101|ENG310|ENG320|MATH101|MATH202,None,wireless,96.6,18.8,3.69,Networks
STU4869,3.48,82,CS202|CS210|CS340|CS350|CS360|CS401|CS430|CS450|ENG102|ENG201|ENG310|MATH101|MATH202,None,forensics,85.4,20.3,3.74,Cybersecurity
STU4870,2.99,86,CS202|CS210|CS330|CS340|CS350|CS401|CS450|ENG301|ENG310|ENG320|MATH101|MATH202,None,telecommunications,87.8,4.6,2.96,Networks
STU4871,2.58,109,CS301|CS302|CS340|CS401|CS410|CS420|CS440|MATH201|MATH301|MATH302|MATH320,ENG102,neural networks,83.6,15.2,2.74,AI
STU4872,3.46,104,CS210|CS220|CS310|CS320|CS430|CS440|ENG210|ENG301|MATH101,MATH310,testing,72.9,18.0,3.15,Software_Engineering
STU4873,2.95,90,CS202|CS220|CS301|CS302|CS310|CS401|CS410|CS450|ENG220|ENG301|MATH201|MATH202|MATH301|MATH302|MATH310,None,neural networks,100.0,15.7,3.25,AI
STU4874,3.54,69,CS101|CS210|CS220|CS310|CS320|CS401|CS420|ENG210|ENG220|MATH101|MATH320,None,mobile apps,100.0,19.3,3.71,Software_Engineering
STU4875,3.18,94,CS201|CS220|CS320|CS340|CS350|CS420|CS450|ENG102|ENG201|ENG210|ENG220|ENG310|MATH101|MATH102|MATH201,None,virtualization,70.8,12.3,3.18,Cloud_Computing
STU4876,3.35,70,CS210|CS220|CS302|CS310|CS320|CS330|CS420|CS430|ENG210|ENG301|ENG310,None,agile,81.7,19.7,3.65,Software_Engineering
STU4877,3.28,104,CS301|CS330|CS340|CS401|CS440|CS450|ENG301|ENG320|MATH201|MATH301|MATH310|MATH320,CS360,visualization,86.0,14.8,3.51,Data_Science
STU4878,2.59,99,CS210|CS340|CS350|CS450|ENG210|ENG220|ENG310|MATH101|MATH201|MATH320,None,Azure,92.4,16.2,2.56,Cloud_Computing
STU4879,3.04,110,CS101|CS301|CS302|CS340|CS401|CS410|ENG101|ENG201|ENG310|MATH201|MATH301|MATH302,None,deep learning,80.0,18.2,2.77,AI
STU4880,3.7,60,CS101|CS201|CS202|CS210|CS220|CS310|CS320|CS420|CS430|CS440|CS450|ENG102|ENG210|MATH302,None,mobile apps,85.1,13.2,3.56,Software_Engineering
STU4881,3.65,72,CS102|CS201|CS210|CS340|CS350|CS420|CS450|ENG101|ENG201|ENG210|ENG220|ENG310,None,cloud,94.5,18.9,3.61,Cloud_Computing
STU4882,3.48,72,CS102|CS210|CS220|CS310|CS320|CS420|CS430|ENG101|ENG210|ENG310|MATH201|MATH202,None,software design,73.7,8.9,3.51,Software_Engineering
STU4883,3.32,124,CS101|CS210|CS310|CS320|CS420|CS430|ENG210|ENG301|MATH101|MATH301|MATH320,None,DevOps,85.9,21.1,3.1,Software_Engineering
STU4884,3.82,128,CS101|CS102|CS210|CS320|CS330|CS340|CS350|CS360|CS401|CS410|CS450|ENG101|ENG102|ENG310|ENG320,None,security,92.9,15.7,3.87,Cybersecurity
STU4885,2.69,78,CS101|CS202|CS301|CS302|CS340|CS350|CS360|CS440|CS450|ENG201|ENG310|ENG320|MATH201|MATH202|MATH301|MATH302,None,routing,87.3,16.8,2.75,Networks
STU4886,3.24,113,CS210|CS220|CS310|CS320|CS420|CS430|ENG102|ENG201|ENG210|ENG310|MATH320,None,web development,72.6,16.8,3.43,Software_Engineering
STU4887,2.9,121,CS101|CS210|CS220|CS310|CS340|CS350|CS401|CS420|CS430|CS450|ENG210|MATH201|MATH301|MATH310,CS202|ENG201,AWS,95.8,17.4,2.73,Cloud_Computing
STU4888,2.94,119,CS210|CS301|CS302|CS330|CS350|CS401|CS440|CS450|ENG102|ENG210|MATH301|MATH302|MATH310|MATH320,None,big data,100.0,15.2,3.12,Data_Science
STU4889,3.05,81,CS102|CS210|CS220|CS302|CS310|CS320|CS401|CS420|CS430|ENG210|ENG310|MATH102|MATH201|MATH310,None,software design,73.4,26.8,2.76,Software_Engineering
STU4890,4.0,101,CS102|CS301|CS330|CS350|CS401|CS440|ENG102|ENG210|ENG220|ENG310|MATH201|MATH202|MATH301|MATH302|MATH320,None,statistics,89.9,8.7,4.0,Data_Science
STU4891,3.53,81,CS301|CS302|CS401|CS410|CS450|ENG220|ENG301|MATH301|MATH302,None,machine learning,100.0,17.5,3.5,AI
STU4892,2.64,128,CS210|CS220|CS301|CS310|CS320|CS360|CS401|CS420|CS430|ENG101|ENG210|ENG220|ENG310|MATH201|MATH202,CS101|CS350,agile,87.4,11.2,2.67,Software_Engineering
STU4893,3.3,91,CS202|CS220|CS301|CS340|CS350|CS450|ENG201|ENG210|ENG310|ENG320|MATH202,None,networking,73.9,24.6,3.02,Networks
STU4894,3.0,62,CS210|CS301|CS310|CS340|CS350|CS360|CS450|ENG220|ENG301|ENG310|ENG320|MATH202,None,cryptography,100.0,16.6,3.11,Cybersecurity
STU4895,2.99,72,CS201|CS301|CS401|CS410|CS430|ENG310|MATH101|MATH201|MATH301|MATH302|MATH310,ENG102,neural networks,91.9,16.9,3.45,AI
STU4896,3.13,127,CS201|CS210|CS220|CS301|CS340|CS360|CS440|CS450|ENG102|ENG220|ENG310|ENG320|MATH202|MATH301|MATH310,None,firewalls,84.4,8.3,3.0,Cybersecurity
STU4897,2.89,108,CS220|CS302|CS320|CS340|CS350|CS360|CS430|CS450|ENG101|ENG310|ENG320|MATH202|MATH302,CS210,forensics,74.3,20.3,2.72,Cybersecurity
STU4898,3.99,71,CS210|CS220|CS301|CS310|CS320|CS401|CS410|CS420|CS450|ENG102|ENG210|MATH201|MATH302|MATH310,None,agile,91.8,10.5,4.0,Software_Engineering
STU4899,2.37,70,CS210|CS220|CS310|CS320|CS350|CS420|CS430|ENG201|ENG210|ENG301|MATH101|MATH301|MATH310,CS450|ENG320|MATH202,agile,78.5,22.4,2.47,Software_Engineering
STU4900,4.0,108,CS220|CS301|CS302|CS330|CS340|CS350|CS360|CS430|CS450|ENG220|ENG310|MATH101|MATH201|MATH202|MATH320,None,forensics,85.7,16.7,3.84,Cybersecurity
STU4901,4.0,124,CS301|CS310|CS320|CS330|CS440|ENG220|MATH101|MATH201|MATH301|MATH320,None,statistics,75.3,17.2,4.0,Data_Science
STU4902,2.64,91,CS101|CS102|CS210|CS302|CS340|CS360|CS401|CS450|ENG310|ENG320|MATH101|MATH102|MATH202,None,penetration testing,81.3,17.7,2.42,Cybersecurity
STU4903,2.42,87,CS101|CS102|CS210|CS340|CS350|CS420|CS430|CS440|CS450|ENG210|ENG220|ENG310|ENG320|MATH102|MATH301|MATH310,CS320|MATH101,virtualization,85.0,18.7,2.36,Cloud_Computing
STU4904,3.32,97,CS301|CS340|CS350|CS360|CS440|CS450|ENG101|ENG310|ENG320|MATH102|MATH202|MATH310,None,forensics,100.0,13.6,3.06,Cybersecurity
STU4905,3.12,137,CS101|CS202|CS210|CS340|CS450|ENG310|ENG320|MATH201|MATH202|MATH320,None,telecommunications,92.8,16.4,3.04,Networks
STU4906,2.8,110,CS102|CS210|CS220|CS320|CS340|CS420|CS430|ENG102|ENG210|ENG301|MATH201|MATH310,ENG320|MATH320,agile,100.0,15.0,2.81,Software_Engineering
STU4907,3.61,98,CS210|CS220|CS302|CS310|CS401|CS420|CS430|CS450|ENG102|ENG210|ENG220|ENG301,None,testing,98.3,13.2,3.46,Software_Engineering
STU4908,4.0,90,CS101|CS202|CS210|CS220|CS320|CS401|CS420|CS430|ENG210|ENG301|MATH102|MATH201|MATH302|MATH310,None,testing,92.1,14.5,3.97,Software_Engineering
STU4909,4.0,99,CS210|CS220|CS302|CS310|CS330|CS340|CS350|CS360|CS420|CS430|ENG102|ENG210|MATH310,CS440,web development,68.0,14.2,4.0,Software_Engineering
STU4910,3.06,96,CS101|CS301|CS330|CS401|CS440|CS450|ENG310|MATH102|MATH201|MATH202|MATH301|MATH320,None,data analysis,89.7,28.2,3.43,Data_Science
STU4911,2.37,65,CS210|CS220|CS302|CS310|CS320|CS340|CS420|CS430|ENG101,ENG320,testing,88.7,11.8,2.34,Software_Engineering
STU4912,3.88,107,CS201|CS340|CS350|CS360|CS401|CS450|ENG101|ENG201|ENG301|ENG310|MATH202|MATH302,None,ethical hacking,100.0,22.5,3.77,Cybersecurity
STU4913,3.57,135,CS102|CS210|CS302|CS320|CS340|CS401|CS410|ENG101|ENG210|ENG301|MATH201|MATH301|MATH302,None,computer vision,76.6,22.7,3.72,AI
STU4914,2.42,61,CS101|CS202|CS302|CS330|CS340|CS350|CS360|CS450|ENG310|ENG320|MATH101|MATH201|MATH202,CS320|CS440|MATH320,routing,85.6,13.3,2.39,Networks
STU4915,2.71,63,CS201|CS202|CS301|CS302|CS320|CS330|CS340|CS350|CS450|ENG220|ENG320|MATH202|MATH301,ENG101,protocols,100.0,19.2,2.55,Networks
STU4916,3.18,69,CS220|CS301|CS302|CS310|CS320|CS420|CS430|ENG201|ENG210|MATH320,None,mobile apps,86.0,17.1,3.09,Software_Engineering
STU4917,2.96,132,CS201|CS301|CS302|CS310|CS401|CS410|CS430|CS450|ENG201|ENG220|MATH201|MATH202|MATH301|MATH302|MATH320,CS440,neural networks,98.0,13.1,3.03,AI
STU4918,3.14,112,CS102|CS210|CS310|CS340|CS350|CS420|CS450|ENG210|ENG301|ENG310|MATH101|MATH201|MATH320,None,Azure,97.8,31.2,3.33,Cloud_Computing
STU4919,3.48,113,CS102|CS210|CS310|CS320|CS360|CS420|CS430|ENG210|MATH310,None,testing,87.3,19.2,3.46,Software_Engineering
STU4920,2.63,67,CS101|CS210|CS301|CS330|CS340|CS350|CS410|CS420|CS440|CS450|ENG210|ENG301|ENG310|MATH101|MATH202|MATH301,None,cloud,85.6,15.7,2.79,Cloud_Computing
STU4921,2.24,114,CS102|CS340|CS350|CS360|CS410|CS420|CS430|CS450|ENG101|ENG210|ENG310|ENG320|MATH202,None,forensics,91.4,17.6,2.02,Cybersecurity
STU4922,3.63,72,CS102|CS301|CS302|CS320|CS340|CS401|CS440|ENG102|ENG201|ENG210|ENG301|MATH201|MATH301|MATH320,None,data analysis,72.8,6.1,3.96,Data_Science
STU4923,3.44,81,CS202|CS301|CS302|CS401|CS410|ENG201|ENG220|ENG301|ENG310|MATH201|MATH301|MATH302,None,robotics,74.7,21.6,3.32,AI
STU4924,2.99,128,CS101|CS202|CS340|CS350|CS401|CS440|CS450|ENG101|ENG201|ENG310|ENG320|MATH202|MATH302|MATH310,CS210|ENG220,wireless,96.1,16.5,3.0,Networks
STU4925,3.18,114,CS210|CS220|CS301|CS330|CS401|CS410|CS420|CS430|CS440|MATH201|MATH301|MATH320,None,statistics,82.2,20.3,2.73,Data_Science
STU4926,3.34,138,CS102|CS210|CS302|CS320|CS340|CS350|CS401|CS420|CS450|ENG310|MATH202,None,Azure,87.8,20.6,3.32,Cloud_Computing
STU4927,2.71,128,CS201|CS301|CS310|CS320|CS340|CS350|CS420|CS450|ENG210|ENG310|MATH101|MATH202|MATH302,None,virtualization,85.3,17.4,2.77,Cloud_Computing
STU4928,3.42,89,CS102|CS301|CS302|CS330|CS401|CS410|CS430|ENG102|ENG210|ENG220|MATH201|MATH202|MATH301,None,NLP,76.8,26.9,3.76,AI
STU4929,3.19,72,CS101|CS202|CS340|CS350|CS450|ENG310|ENG320|MATH102|MATH202|MATH302|MATH310,None,telecommunications,93.6,10.8,3.26,Networks
STU4930,2.22,61,CS201|CS202|CS301|CS310|CS340|CS350|CS410|CS440|CS450|ENG320|MATH202|MATH310,MATH101,routing,80.1,22.7,2.25,Networks
STU4931,2.98,89,CS220|CS310|CS320|CS360|CS420|CS430|ENG102|ENG210|MATH101|MATH320,CS101,DevOps,74.3,9.5,2.71,Software_Engineering
